p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.00153996,-0.00153996,-0.00253033,-0.00323745,-0.00378739,-0.00414581,-0.00435887,-0.00444363,-0.00441492,-0.00427799,-0.00408441,-0.00386248,-0.00359447,-0.00328333,-0.00292931,-0.00253878,-0.00211735,-0.00167118,-0.00120592,-0.000727093,-0.000240019,0.000250016,0.000737698,0.00121759,0.00168406,0.00213121,0.00255282,0.00294232,0.00329275,0.00359674,0.00384649,0.00403362,0.00414905,0.00418227,0.00412088,0.00394645,0.00363815,0.00314693,0.0024988,0.00154852,0.00154852
-0.00153996,-0.00153996,-0.00253033,-0.00323745,-0.00378739,-0.00414581,-0.00435887,-0.00444363,-0.00441492,-0.00427799,-0.00408441,-0.00386248,-0.00359447,-0.00328333,-0.00292931,-0.00253878,-0.00211735,-0.00167118,-0.00120592,-0.000727093,-0.000240019,0.000250016,0.000737698,0.00121759,0.00168406,0.00213121,0.00255282,0.00294232,0.00329275,0.00359674,0.00384649,0.00403362,0.00414905,0.00418227,0.00412088,0.00394645,0.00363815,0.00314693,0.0024988,0.00154852,0.00154852
-0.00146929,-0.00146929,-0.00241272,-0.00307477,-0.00358246,-0.00391431,-0.00411191,-0.00418904,-0.00415801,-0.00400394,-0.00380765,-0.00360779,-0.0033594,-0.00307189,-0.00274189,-0.00237745,-0.00198346,-0.00156612,-0.0011307,-0.000682459,-0.000226415,0.000232452,0.000689143,0.00113855,0.00157538,0.0019941,0.0023889,0.00275362,0.00308178,0.00336651,0.00360058,0.00377626,0.00388528,0.00391816,0.00386398,0.00370676,0.00342854,0.0029862,0.00239505,0.00150377,0.00150377
-0.0016433,-0.0016433,-0.00263057,-0.00330104,-0.00381412,-0.00414901,-0.0043504,-0.00443391,-0.00441321,-0.0042778,-0.00408885,-0.00387602,-0.00360746,-0.00329426,-0.0029375,-0.00254512,-0.00212252,-0.00167581,-0.0012104,-0.000731667,-0.000244791,0.000245049,0.000732628,0.00121258,0.00167934,0.00212704,0.00254951,0.00294017,0.00329206,0.00359778,0.00384951,0.00403886,0.00415687,0.00419329,0.00413664,0.0039703,0.0036769,0.00321238,0.0025951,0.00165303,0.00165303
-0.00176208,-0.00176208,-0.00277154,-0.00344239,-0.00395566,-0.00429155,-0.00449601,-0.00457368,-0.00454159,-0.0042569,-0.00398336,-0.00382352,-0.00356491,-0.00327296,-0.0029246,-0.00253979,-0.00212117,-0.00167724,-0.00121333,-0.000735426,-0.0002489,0.000240806,0.000728304,0.00120808,0.00167445,0.00212148,0.00254296,0.00293236,0.00328283,0.00358718,0.00383795,0.00402728,0.0041472,0.00418862,0.00414287,0.00399593,0.00373857,0.00332917,0.00279477,0.00191984,0.00191984
-0.00213115,-0.00213115,-0.00309713,-0.00369325,-0.00415827,-0.00446137,-0.00464917,-0.00473431,-0.00474465,-0.00468504,-0.0045396,-0.00430212,-0.00399298,-0.00363419,-0.00323271,-0.00279649,-0.00233051,-0.00184049,-0.00133156,-0.000809014,-0.000278026,0.000256119,0.000788042,0.00131215,0.00182257,0.00231307,0.00277697,0.00320713,0.00359588,0.00393496,0.00421566,0.00442848,0.00456356,0.00460947,0.00455501,0.00438326,0.00408316,0.00361256,0.0030073,0.00206305,0.00206305
-0.0023,-0.0023,-0.00334324,-0.00401679,-0.00454977,-0.00490259,-0.00512982,-0.00521891,-0.00526345,-0.00434509,-0.0037431,-0.00389683,-0.00362906,-0.00338966,-0.00304052,-0.00265703,-0.00222673,-0.00176767,-0.001284,-0.000784041,-0.000273746,0.000240417,0.000752366,0.00125588,0.0017447,0.00221236,0.00265227,0.00305764,0.00342157,0.00373703,0.00399724,0.00419515,0.00432525,0.00438028,0.00435977,0.00425216,0.00407842,0.00379631,0.00353139,0.0030627,0.0030627
-0.00346791,-0.00346791,-0.00399099,-0.00428985,-0.00461198,-0.0048162,-0.00495115,-0.0049857,-0.00494559,-0.00478179,-0.00456944,-0.00433695,-0.00403071,-0.00368493,-0.00328924,-0.0028565,-0.00238895,-0.00189413,-0.00137727,-0.00084473,-0.000302415,0.000243511,0.000786888,0.00132138,0.00184052,0.00233761,0.00280582,0.00323808,0.0036273,0.00396621,0.00424795,0.00446539,0.00461326,0.00468431,0.00467909,0.00458592,0.00442827,0.00416323,0.00391902,0.00348373,0.00348373
-0.00397054,-0.00397054,-0.00445639,-0.00473205,-0.00503499,-0.00521954,-0.00533857,-0.00534547,-0.00528555,-0.00504474,-0.00478104,-0.00454974,-0.00422135,-0.00386748,-0.00345353,-0.00300354,-0.00251472,-0.00199733,-0.00145595,-0.000897793,-0.000328939,0.000243978,0.000814455,0.00137581,0.00192124,0.00244379,0.00293638,0.00339181,0.00380293,0.00416255,0.00446411,0.00470081,0.00486842,0.00496012,0.00497907,0.00491271,0.00479102,0.00456281,0.00436965,0.00396147,0.00396147
-0.00454676,-0.00454676,-0.0050042,-0.00522552,-0.00549032,-0.0056404,-0.00573425,-0.0057333,-0.00565781,-0.00548402,-0.0052481,-0.00496418,-0.00461369,-0.00421382,-0.00376192,-0.0032682,-0.00273666,-0.00217478,-0.0015885,-0.000984605,-0.000369605,0.000249739,0.000866637,0.00147409,0.00206496,0.00263189,0.00316741,0.00366386,0.00411364,0.00450906,0.00484315,0.00510858,0.00530092,0.00541265,0.00544756,0.00539111,0.00527707,0.00504533,0.00485388,0.00440718,0.00440718
