p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.020995,-0.020995,-0.0241994,-0.0236214,-0.0228157,-0.0207053,-0.0183119,-0.0156514,-0.0130605,-0.0106354,-0.0084794,-0.00662343,-0.00507439,-0.00381383,-0.00281051,-0.00202626,-0.00142065,-0.000954107,-0.000589244,-0.000291403,-2.82E-05,0.000231585,0.000518786,0.000865574,0.00130624,0.00187799,0.00262066,0.00357602,0.00478479,0.0062831,0.00809602,0.0102268,0.0126544,0.0152887,0.0180391,0.0205704,0.0228523,0.0238196,0.0245333,0.0213035,0.0213035
-0.0295194,-0.0295194,-0.033842,-0.0327084,-0.0312196,-0.0280412,-0.0245426,-0.0207953,-0.0172096,-0.0139154,-0.0110219,-0.00856028,-0.0065241,-0.00488094,-0.00358217,-0.00257355,-0.00179916,-0.00120589,-0.000744349,-0.000369445,-3.94E-05,0.000285666,0.000645312,0.00108083,0.00163663,0.00236161,0.00330897,0.00453619,0.00610079,0.00805839,0.0104508,0.0133004,0.0165913,0.0202377,0.0241195,0.0278373,0.0312947,0.0330621,0.0344324,0.030074,0.030074
-0.039599,-0.039599,-0.0452044,-0.0432491,-0.0407824,-0.0362537,-0.0314076,-0.0263852,-0.0216602,-0.0173914,-0.0136852,-0.0105665,-0.00800936,-0.00596258,-0.00435631,-0.00311721,-0.00217183,-0.001452,-0.000895398,-0.000445881,-5.20E-05,0.00033506,0.000763606,0.00128426,0.00195187,0.00282765,0.00397923,0.00548146,0.00741137,0.00984774,0.0128546,0.0164808,0.0207249,0.025519,0.0307232,0.0358929,0.0408514,0.0437781,0.0461338,0.0404929,0.0404929
-0.057588,-0.057588,-0.0643456,-0.060598,-0.0559084,-0.0489895,-0.0417742,-0.0346867,-0.0281459,-0.0223871,-0.0174602,-0.0133793,-0.0100712,-0.00745243,-0.00541562,-0.0038576,-0.00267767,-0.00178563,-0.0011005,-0.000550746,-7.15E-05,0.000398017,0.000918194,0.00155239,0.00236999,0.00344985,0.00488064,0.00676412,0.00920747,0.0123302,0.0162327,0.0210236,0.0267226,0.0333487,0.0406938,0.0484194,0.0560297,0.061538,0.0660017,0.0592709,0.0592709
-0.0741071,-0.0741071,-0.0813531,-0.0755969,-0.0685554,-0.0593933,-0.0500663,-0.0412015,-0.0331457,-0.026166,-0.020262,-0.0154245,-0.011539,-0.00848964,-0.00613666,-0.00435029,-0.0030072,-0.00199912,-0.00123047,-0.000618077,-8.74E-05,0.000430763,0.00100508,0.00170767,0.00261819,0.00382819,0.00544225,0.00758277,0.0103819,0.0139923,0.0185494,0.0242141,0.0310423,0.0391393,0.0482881,0.0582956,0.0684484,0.0767933,0.0837386,0.076722,0.076722
-0.12314,-0.12314,-0.125338,-0.113746,-0.0986719,-0.0836767,-0.0686298,-0.0554862,-0.0438132,-0.0340995,-0.0260507,-0.0196118,-0.0145244,-0.0105955,-0.00760204,-0.00535594,-0.00368417,-0.00244126,-0.00150202,-0.000760164,-0.000122057,0.000498371,0.001186,0.00203079,0.00313326,0.00461187,0.00660492,0.00928215,0.0128314,0.0174926,0.0234811,0.0311279,0.0405481,0.0522273,0.065732,0.0818658,0.0984442,0.115978,0.12977,0.128696,0.128696
-0.143784,-0.143784,-0.138327,-0.123923,-0.105474,-0.0886474,-0.0720627,-0.0578301,-0.0453403,-0.0350374,-0.0265837,-0.0198758,-0.0146231,-0.0105994,-0.00755915,-0.00529601,-0.0036251,-0.00239285,-0.00146951,-0.000746317,-0.00012893,0.000468537,0.00113037,0.00194574,0.00301497,0.00445703,0.00641278,0.00905656,0.0125859,0.0172544,0.0233033,0.0310983,0.040814,0.0530349,0.0674324,0.0851873,0.104011,0.126068,0.143983,0.152288,0.152288
-0.336905,-0.336905,-0.270611,-0.234106,-0.181746,-0.146802,-0.113086,-0.0877968,-0.0665412,-0.0501751,-0.0372297,-0.0273558,-0.0198264,-0.0141987,-0.0100245,-0.00696757,-0.00474068,-0.00311825,-0.00191635,-0.000985527,-0.000198776,0.000556855,0.00139255,0.00242675,0.00379472,0.0056624,0.00823242,0.0117722,0.016597,0.0231621,0.0319185,0.043719,0.0589909,0.0796932,0.105042,0.14083,0.179044,0.238922,0.282053,0.358211,0.358211
-0.281754,-0.281754,-0.203979,-0.175541,-0.136039,-0.10944,-0.0844142,-0.0651488,-0.0491699,-0.0367936,-0.0271083,-0.0197554,-0.0142067,-0.0100939,-0.00707309,-0.0048807,-0.00329917,-0.00215824,-0.00132176,-0.000679687,-0.000142384,0.000370283,0.000936324,0.00163797,0.00256982,0.00384539,0.00560744,0.00804164,0.0113711,0.0159118,0.0220021,0.0302306,0.0410145,0.0557029,0.0742463,0.100711,0.130852,0.179868,0.218416,0.313185,0.313185
-1.23919,-1.23919,-0.667434,-0.529826,-0.348026,-0.260094,-0.184274,-0.135644,-0.0981029,-0.0714706,-0.0515373,-0.0370211,-0.0263329,-0.018569,-0.0129413,-0.00889929,-0.00600536,-0.00393045,-0.00241907,-0.00126825,-0.000312129,0.000591606,0.0015853,0.00281921,0.00446552,0.00674205,0.00992822,0.0144084,0.0206649,0.0294571,0.0416369,0.0589648,0.0827616,0.118273,0.165675,0.245129,0.339192,0.542454,0.698293,1.31737,1.31737
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.32E-11,1.07E-10,3.11E-11,-7.37E-12,-3.93E-11,-5.85E-11,-7.04E-11,-7.54E-11,-7.34E-11,-6.49E-11,-5.62E-11,-4.82E-11,-3.98E-11,-3.19E-11,-2.49E-11,-1.90E-11,-1.45E-11,-1.13E-11,-9.44E-12,-8.81E-12,-9.43E-12,-1.13E-11,-1.45E-11,-1.90E-11,-2.50E-11,-3.23E-11,-4.06E-11,-4.96E-11,-5.84E-11,-6.61E-11,-7.13E-11,-7.24E-11,-6.82E-11,-5.69E-11,-3.84E-11,-7.78E-12,2.84E-11,1.02E-10,8.01E-11,0
0,1.15E-10,1.47E-10,4.08E-11,-1.12E-11,-5.38E-11,-8.01E-11,-9.67E-11,-1.06E-10,-1.03E-10,-8.71E-11,-7.47E-11,-6.56E-11,-5.48E-11,-4.46E-11,-3.51E-11,-2.72E-11,-2.09E-11,-1.65E-11,-1.39E-11,-1.30E-11,-1.38E-11,-1.64E-11,-2.09E-11,-2.72E-11,-3.53E-11,-4.52E-11,-5.64E-11,-6.84E-11,-8.00E-11,-8.98E-11,-9.62E-11,-9.70E-11,-9.07E-11,-7.50E-11,-5.04E-11,-1.04E-11,3.61E-11,1.35E-10,1.07E-10,0
0,1.90E-10,2.40E-10,6.41E-11,-1.85E-11,-8.89E-11,-1.33E-10,-1.61E-10,-1.75E-10,-1.73E-10,-1.55E-10,-1.36E-10,-1.19E-10,-9.91E-11,-8.02E-11,-6.31E-11,-4.89E-11,-3.78E-11,-3.00E-11,-2.53E-11,-2.37E-11,-2.52E-11,-2.98E-11,-3.76E-11,-4.87E-11,-6.30E-11,-8.03E-11,-9.98E-11,-1.20E-10,-1.40E-10,-1.57E-10,-1.68E-10,-1.68E-10,-1.57E-10,-1.29E-10,-8.67E-11,-1.81E-11,6.04E-11,2.31E-10,1.84E-10,0
